ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,Wsets,Lsets,WPts,LPts,Comment,PSW,PSL,B365W,B365L
6,Melbourne,Australian Open,2015-01-26,Grand Slam,Outdoor,Hard,4th Round,5,Raonic M.,Lopez F.,8.0,14.0,3.0,2.0,4575.0,2130.0,Completed,1.18,5.84,1.14,5.5
6,Melbourne,Australian Open,2015-01-26,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Muller G.,1.0,42.0,3.0,0.0,11405.0,964.0,Completed,1.03,19.0,1.02,17.0
6,Melbourne,Australian Open,2015-01-27,Grand Slam,Outdoor,Hard,Quarterfinals,5,Berdych T.,Nadal R.,7.0,3.0,3.0,0.0,4660.0,6585.0,Completed,2.51,1.61,2.5,1.53
6,Melbourne,Australian Open,2015-01-27,Grand Slam,Outdoor,Hard,Quarterfinals,5,Murray A.,Kyrgios N.,6.0,53.0,3.0,0.0,4675.0,830.0,Completed,1.15,6.55,1.12,6.0
6,Melbourne,Australian Open,2015-01-28,Grand Slam,Outdoor,Hard,Quarterfinals,5,Wawrinka S.,Nishikori K.,4.0,5.0,3.0,0.0,5370.0,5025.0,Completed,2.3,1.71,2.1,1.72
6,Melbourne,Australian Open,2015-01-28,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Raonic M.,1.0,8.0,3.0,0.0,11405.0,4575.0,Completed,1.15,6.54,1.11,6.5
6,Melbourne,Australian Open,2015-01-29,Grand Slam,Outdoor,Hard,Semifinals,5,Murray A.,Berdych T.,6.0,7.0,3.0,1.0,4675.0,4660.0,Completed,1.74,2.28,1.66,2.2
6,Melbourne,Australian Open,2015-01-30,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Wawrinka S.,1.0,4.0,3.0,2.0,11405.0,5370.0,Completed,1.26,4.53,1.22,4.33
6,Melbourne,Australian Open,2015-02-01,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Murray A.,1.0,6.0,3.0,1.0,11405.0,4675.0,Completed,1.45,3.08,1.44,2.75
7,Montpellier,Open Sud de France,2015-02-02,ATP250,Indoor,Hard,1st Round,3,Kamke T.,Millot V.,98.0,175.0,2.0,1.0,560.0,283.0,Completed,1.42,3.06,1.4,2.75
7,Montpellier,Open Sud de France,2015-02-02,ATP250,Indoor,Hard,1st Round,3,Sousa J.,Lokoli L.,49.0,214.0,2.0,0.0,902.0,224.0,Completed,1.4,3.18,1.33,3.25
7,Montpellier,Open Sud de France,2015-02-02,ATP250,Indoor,Hard,1st Round,3,Janowicz J.,Brown D.,44.0,94.0,2.0,1.0,925.0,576.0,Completed,1.45,2.94,1.4,2.75
7,Montpellier,Open Sud de France,2015-02-03,ATP250,Indoor,Hard,1st Round,3,De Schepper K.,Ilhan M.,105.0,101.0,2.0,1.0,530.0,555.0,Completed,1.57,2.55,1.53,2.37
7,Montpellier,Open Sud de France,2015-02-03,ATP250,Indoor,Hard,1st Round,3,Nieminen J.,Struff J.L.,66.0,58.0,2.0,0.0,738.0,784.0,Completed,1.77,2.16,1.72,2.0
7,Montpellier,Open Sud de France,2015-02-03,ATP250,Indoor,Hard,1st Round,3,Roger-Vasselin E.,Beck A.,127.0,110.0,2.0,1.0,425.0,509.0,Completed,1.45,2.93,1.44,2.62
7,Montpellier,Open Sud de France,2015-02-03,ATP250,Indoor,Hard,1st Round,3,Sela D.,Zopp J.,89.0,183.0,2.0,0.0,600.0,271.0,Completed,1.79,2.13,1.72,2.0
7,Montpellier,Open Sud de France,2015-02-03,ATP250,Indoor,Hard,1st Round,3,Pouille L.,Kudryavtsev A.,115.0,117.0,2.0,0.0,486.0,467.0,Completed,1.47,2.87,1.44,2.62
7,Montpellier,Open Sud de France,2015-02-03,ATP250,Indoor,Hard,1st Round,3,Mathieu P.H.,Daniel T.,96.0,187.0,2.0,1.0,570.0,265.0,Completed,1.68,2.32,1.57,2.25
7,Montpellier,Open Sud de France,2015-02-03,ATP250,Indoor,Hard,1st Round,3,Paire B.,Basilashvili N.,149.0,170.0,2.0,1.0,346.0,298.0,Completed,1.92,1.97,1.8,1.9
7,Montpellier,Open Sud de France,2015-02-04,ATP250,Indoor,Hard,1st Round,3,Darcis S.,Ito T.,125.0,87.0,2.0,0.0,433.0,608.0,Completed,1.28,3.99,1.18,4.5
7,Montpellier,Open Sud de France,2015-02-04,ATP250,Indoor,Hard,1st Round,3,Istomin D.,Jaziri M.,61.0,65.0,0.0,1.0,770.0,751.0,Retired,1.29,3.89,1.28,3.5
7,Montpellier,Open Sud de France,2015-02-04,ATP250,Indoor,Hard,2nd Round,3,Sousa J.,Kamke T.,49.0,98.0,2.0,1.0,902.0,560.0,Completed,1.74,2.22,1.61,2.2
7,Montpellier,Open Sud de France,2015-02-04,ATP250,Indoor,Hard,2nd Round,3,Simon G.,Roger-Vasselin E.,19.0,127.0,2.0,0.0,1730.0,425.0,Completed,1.36,3.48,1.28,3.5
7,Montpellier,Open Sud de France,2015-02-04,ATP250,Indoor,Hard,2nd Round,3,Gasquet R.,Pouille L.,28.0,115.0,2.0,0.0,1350.0,486.0,Completed,1.21,5.02,1.18,4.5
7,Montpellier,Open Sud de France,2015-02-04,ATP250,Indoor,Hard,2nd Round,3,Janowicz J.,Paire B.,44.0,149.0,2.0,1.0,925.0,346.0,Completed,1.56,2.6,1.5,2.5
7,Montpellier,Open Sud de France,2015-02-05,ATP250,Indoor,Hard,2nd Round,3,Darcis S.,Nieminen J.,125.0,66.0,2.0,0.0,433.0,738.0,Completed,1.86,2.04,1.72,2.0
7,Montpellier,Open Sud de France,2015-02-05,ATP250,Indoor,Hard,2nd Round,3,Kohlschreiber P.,Mathieu P.H.,23.0,96.0,2.0,1.0,1460.0,570.0,Completed,1.32,3.79,1.25,3.75
7,Montpellier,Open Sud de France,2015-02-05,ATP250,Indoor,Hard,2nd Round,3,Monfils G.,De Schepper K.,20.0,105.0,2.0,0.0,1725.0,530.0,Completed,1.25,4.5,1.2,4.33
7,Montpellier,Open Sud de France,2015-02-05,ATP250,Indoor,Hard,2nd Round,3,Istomin D.,Sela D.,61.0,89.0,2.0,0.0,770.0,600.0,Completed,1.8,2.13,1.72,2.0
7,Montpellier,Open Sud de France,2015-02-06,ATP250,Indoor,Hard,Quarterfinals,3,Janowicz J.,Simon G.,44.0,19.0,2.0,0.0,925.0,1730.0,Completed,2.67,1.55,2.62,1.44
7,Montpellier,Open Sud de France,2015-02-06,ATP250,Indoor,Hard,Quarterfinals,3,Sousa J.,Kohlschreiber P.,49.0,23.0,2.0,0.0,902.0,1460.0,Completed,3.46,1.37,3.5,1.28
7,Montpellier,Open Sud de France,2015-02-06,ATP250,Indoor,Hard,Quarterfinals,3,Gasquet R.,Istomin D.,28.0,61.0,2.0,0.0,1350.0,770.0,Completed,1.25,4.55,1.18,4.5
7,Montpellier,Open Sud de France,2015-02-06,ATP250,Indoor,Hard,Quarterfinals,3,Monfils G.,Darcis S.,20.0,125.0,2.0,1.0,1725.0,433.0,Completed,1.41,3.21,1.36,3.0
7,Montpellier,Open Sud de France,2015-02-07,ATP250,Indoor,Hard,Semifinals,3,Janowicz J.,Sousa J.,44.0,49.0,2.0,1.0,925.0,902.0,Completed,1.43,3.12,1.4,3.0
7,Montpellier,Open Sud de France,2015-02-07,ATP250,Indoor,Hard,Semifinals,3,Gasquet R.,Monfils G.,28.0,20.0,2.0,0.0,1350.0,1725.0,Completed,1.71,2.29,1.72,2.1
7,Montpellier,Open Sud de France,2015-02-08,ATP250,Indoor,Hard,The Final,3,Gasquet R.,Janowicz J.,28.0,44.0,0.0,0.0,1350.0,925.0,Retired,1.38,3.36,1.36,3.25
8,Quito,Ecuador Open,2015-02-02,ATP250,Outdoor,Clay,1st Round,3,Zeballos H.,Krajicek A.,124.0,157.0,2.0,0.0,433.0,325.0,Completed,1.44,2.99,1.36,3.0
8,Quito,Ecuador Open,2015-02-03,ATP250,Outdoor,Clay,1st Round,3,Montanes A.,Arguello F.,103.0,146.0,2.0,0.0,534.0,349.0,Completed,1.76,2.16,1.57,2.25
8,Quito,Ecuador Open,2015-02-03,ATP250,Outdoor,Clay,1st Round,3,Falla A.,Souza J.,122.0,113.0,2.0,1.0,434.0,494.0,Completed,2.71,1.52,2.5,1.5
8,Quito,Ecuador Open,2015-02-03,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Vanni L.,80.0,145.0,2.0,0.0,651.0,357.0,Completed,1.33,3.62,1.36,3.0
8,Quito,Ecuador Open,2015-02-03,ATP250,Outdoor,Clay,1st Round,3,Olivo R.,Donskoy E.,265.0,129.0,2.0,1.0,182.0,423.0,Completed,1.84,2.07,1.72,2.0
8,Quito,Ecuador Open,2015-02-03,ATP250,Outdoor,Clay,1st Round,3,Melzer G.,Haider-Maurer A.,154.0,77.0,2.0,1.0,331.0,673.0,Completed,3.19,1.4,3.0,1.36
8,Quito,Ecuador Open,2015-02-03,ATP250,Outdoor,Clay,1st Round,3,Jarry N.,Escobar G.,219.0,309.0,2.0,1.0,220.0,152.0,Completed,1.3,3.82,1.25,3.75
8,Quito,Ecuador Open,2015-02-03,ATP250,Outdoor,Clay,1st Round,3,Lorenzi P.,Menendez-Maceiras A.,68.0,130.0,2.0,1.0,737.0,418.0,Completed,1.26,4.25,1.22,4.0
8,Quito,Ecuador Open,2015-02-03,ATP250,Outdoor,Clay,1st Round,3,Gimeno-Traver D.,Fucsovics M.,90.0,161.0,2.0,1.0,590.0,316.0,Completed,1.42,3.09,1.33,3.25
8,Quito,Ecuador Open,2015-02-03,ATP250,Outdoor,Clay,1st Round,3,Gonzalez A.,Bagnis F.,106.0,116.0,2.0,0.0,525.0,476.0,Completed,2.02,1.88,2.0,1.72
8,Quito,Ecuador Open,2015-02-03,ATP250,Outdoor,Clay,1st Round,3,Estrella Burgos V.,Ghem A.,76.0,173.0,2.0,0.0,674.0,289.0,Completed,1.8,2.11,1.72,2.0
8,Quito,Ecuador Open,2015-02-04,ATP250,Outdoor,Clay,1st Round,3,Bellucci T.,Lapentti G.,73.0,307.0,2.0,1.0,693.0,154.0,Completed,1.18,5.43,1.18,4.5
8,Quito,Ecuador Open,2015-02-04,ATP250,Outdoor,Clay,2nd Round,3,Montanes A.,Giraldo S.,103.0,31.0,2.0,0.0,534.0,1210.0,Completed,3.05,1.43,2.62,1.44
8,Quito,Ecuador Open,2015-02-04,ATP250,Outdoor,Clay,2nd Round,3,Estrella Burgos V.,Olivo R.,76.0,265.0,2.0,0.0,674.0,182.0,Completed,1.56,2.59,1.5,2.5
8,Quito,Ecuador Open,2015-02-04,ATP250,Outdoor,Clay,2nd Round,3,Bellucci T.,Zeballos H.,73.0,124.0,2.0,1.0,693.0,433.0,Completed,1.45,2.99,1.36,3.0
8,Quito,Ecuador Open,2015-02-05,ATP250,Outdoor,Clay,2nd Round,3,Klizan M.,Gimeno-Traver D.,38.0,90.0,2.0,1.0,1072.0,590.0,Completed,1.84,2.09,1.66,2.1
8,Quito,Ecuador Open,2015-02-05,ATP250,Outdoor,Clay,2nd Round,3,Lopez F.,Gonzalez A.,14.0,106.0,2.0,0.0,2220.0,525.0,Completed,1.52,2.74,1.5,2.5
8,Quito,Ecuador Open,2015-02-05,ATP250,Outdoor,Clay,2nd Round,3,Lajovic D.,Jarry N.,80.0,219.0,2.0,1.0,651.0,220.0,Completed,1.52,2.74,1.5,2.5
8,Quito,Ecuador Open,2015-02-05,ATP250,Outdoor,Clay,2nd Round,3,Lorenzi P.,Falla A.,68.0,122.0,2.0,0.0,737.0,434.0,Completed,1.63,2.44,1.61,2.2
8,Quito,Ecuador Open,2015-02-06,ATP250,Outdoor,Clay,2nd Round,3,Verdasco F.,Melzer G.,32.0,154.0,2.0,0.0,1180.0,331.0,Completed,1.16,6.05,1.16,5.0
8,Quito,Ecuador Open,2015-02-06,ATP250,Outdoor,Clay,Quarterfinals,3,Bellucci T.,Montanes A.,73.0,103.0,2.0,0.0,693.0,534.0,Completed,1.64,2.44,1.53,2.37
8,Quito,Ecuador Open,2015-02-06,ATP250,Outdoor,Clay,Quarterfinals,3,Estrella Burgos V.,Klizan M.,76.0,38.0,2.0,0.0,674.0,1072.0,Completed,3.73,1.33,3.5,1.28
8,Quito,Ecuador Open,2015-02-06,ATP250,Outdoor,Clay,Quarterfinals,3,Lopez F.,Lajovic D.,14.0,80.0,2.0,1.0,2220.0,651.0,Completed,1.5,2.83,1.36,3.0
8,Quito,Ecuador Open,2015-02-07,ATP250,Outdoor,Clay,Quarterfinals,3,Verdasco F.,Lorenzi P.,32.0,68.0,2.0,0.0,1180.0,737.0,Completed,1.42,3.19,1.33,3.25
8,Quito,Ecuador Open,2015-02-07,ATP250,Outdoor,Clay,Semifinals,3,Estrella Burgos V.,Bellucci T.,76.0,73.0,2.0,0.0,674.0,693.0,Completed,2.98,1.46,2.75,1.44
8,Quito,Ecuador Open,2015-02-07,ATP250,Outdoor,Clay,Semifinals,3,Lopez F.,Verdasco F.,14.0,32.0,2.0,0.0,2220.0,1180.0,Completed,2.67,1.55,2.62,1.5
8,Quito,Ecuador Open,2015-02-08,ATP250,Outdoor,Clay,The Final,3,Estrella Burgos V.,Lopez F.,76.0,14.0,2.0,1.0,674.0,2220.0,Completed,3.05,1.45,3.0,1.4
9,Zagreb,PBZ Zagreb Indoors,2015-02-02,ATP250,Indoor,Hard,1st Round,3,Berankis R.,Lacko L.,84.0,91.0,2.0,0.0,625.0,588.0,Completed,2.12,1.79,2.2,1.61
9,Zagreb,PBZ Zagreb Indoors,2015-02-02,ATP250,Indoor,Hard,1st Round,3,Stakhovsky S.,Coric B.,69.0,92.0,2.0,0.0,734.0,587.0,Completed,2.01,1.88,2.0,1.72
9,Zagreb,PBZ Zagreb Indoors,2015-02-03,ATP250,Indoor,Hard,1st Round,3,Soeda G.,Bachinger M.,88.0,119.0,2.0,0.0,606.0,440.0,Completed,3.3,1.38,2.75,1.4
9,Zagreb,PBZ Zagreb Indoors,2015-02-03,ATP250,Indoor,Hard,1st Round,3,Troicki V.,Marchenko I.,46.0,134.0,2.0,1.0,916.0,394.0,Completed,1.38,3.34,1.36,3.0
9,Zagreb,PBZ Zagreb Indoors,2015-02-03,ATP250,Indoor,Hard,1st Round,3,Dzumhur D.,Berrer M.,128.0,142.0,2.0,1.0,425.0,372.0,Completed,3.74,1.31,3.4,1.3
9,Zagreb,PBZ Zagreb Indoors,2015-02-03,ATP250,Indoor,Hard,1st Round,3,Youzhny M.,Kavcic B.,56.0,107.0,2.0,1.0,815.0,515.0,Completed,1.74,2.2,1.57,2.25
9,Zagreb,PBZ Zagreb Indoors,2015-02-03,ATP250,Indoor,Hard,1st Round,3,Baghdatis M.,Androic T.,67.0,294.0,2.0,1.0,738.0,164.0,Completed,1.08,9.43,1.08,8.0
9,Zagreb,PBZ Zagreb Indoors,2015-02-03,ATP250,Indoor,Hard,1st Round,3,Seppi A.,Haase R.,40.0,85.0,2.0,1.0,1050.0,620.0,Completed,1.42,3.06,1.4,2.75
9,Zagreb,PBZ Zagreb Indoors,2015-02-04,ATP250,Indoor,Hard,1st Round,3,Sijsling I.,Dancevic F.,100.0,156.0,2.0,0.0,556.0,326.0,Completed,1.78,2.14,1.72,2.0
9,Zagreb,PBZ Zagreb Indoors,2015-02-04,ATP250,Indoor,Hard,1st Round,3,Ward J.,Veic A.,102.0,228.0,2.0,0.0,539.0,208.0,Completed,1.49,2.8,1.4,2.75
9,Zagreb,PBZ Zagreb Indoors,2015-02-04,ATP250,Indoor,Hard,1st Round,3,Granollers M.,Melzer J.,55.0,93.0,2.0,0.0,825.0,584.0,Completed,2.02,1.87,2.0,1.72
9,Zagreb,PBZ Zagreb Indoors,2015-02-04,ATP250,Indoor,Hard,1st Round,3,Dodig I.,Delic M.,86.0,152.0,2.0,0.0,610.0,332.0,Completed,1.13,6.85,1.16,5.0
9,Zagreb,PBZ Zagreb Indoors,2015-02-04,ATP250,Indoor,Hard,2nd Round,3,Youzhny M.,Stakhovsky S.,56.0,69.0,2.0,0.0,815.0,734.0,Completed,2.14,1.79,2.1,1.66
9,Zagreb,PBZ Zagreb Indoors,2015-02-04,ATP250,Indoor,Hard,2nd Round,3,Baghdatis M.,Karlovic I.,67.0,25.0,2.0,1.0,738.0,1400.0,Completed,2.33,1.68,2.5,1.5
9,Zagreb,PBZ Zagreb Indoors,2015-02-05,ATP250,Indoor,Hard,2nd Round,3,Seppi A.,Ward J.,40.0,102.0,2.0,1.0,1050.0,539.0,Completed,1.24,4.64,1.18,4.5
9,Zagreb,PBZ Zagreb Indoors,2015-02-05,ATP250,Indoor,Hard,2nd Round,3,Troicki V.,Soeda G.,46.0,88.0,2.0,0.0,916.0,606.0,Completed,1.19,5.54,1.18,4.5
9,Zagreb,PBZ Zagreb Indoors,2015-02-05,ATP250,Indoor,Hard,2nd Round,3,Garcia-Lopez G.,Dzumhur D.,33.0,128.0,2.0,0.0,1155.0,425.0,Completed,1.26,4.29,1.25,3.75
9,Zagreb,PBZ Zagreb Indoors,2015-02-05,ATP250,Indoor,Hard,2nd Round,3,Berankis R.,Muller G.,84.0,36.0,2.0,1.0,625.0,1127.0,Completed,2.6,1.56,2.5,1.5
9,Zagreb,PBZ Zagreb Indoors,2015-02-05,ATP250,Indoor,Hard,2nd Round,3,Granollers M.,Dodig I.,55.0,86.0,2.0,1.0,825.0,610.0,Completed,3.41,1.37,3.25,1.33
9,Zagreb,PBZ Zagreb Indoors,2015-02-05,ATP250,Indoor,Hard,2nd Round,3,Sijsling I.,Mannarino A.,100.0,41.0,2.0,1.0,556.0,1043.0,Completed,2.32,1.69,2.25,1.57
9,Zagreb,PBZ Zagreb Indoors,2015-02-06,ATP250,Indoor,Hard,Quarterfinals,3,Garcia-Lopez G.,Troicki V.,33.0,46.0,2.0,1.0,1155.0,916.0,Completed,3.28,1.4,3.0,1.36
9,Zagreb,PBZ Zagreb Indoors,2015-02-06,ATP250,Indoor,Hard,Quarterfinals,3,Seppi A.,Berankis R.,40.0,84.0,2.0,1.0,1050.0,625.0,Completed,1.46,3.0,1.36,3.0
9,Zagreb,PBZ Zagreb Indoors,2015-02-06,ATP250,Indoor,Hard,Quarterfinals,3,Baghdatis M.,Youzhny M.,67.0,56.0,2.0,1.0,738.0,815.0,Completed,1.67,2.37,1.57,2.25
9,Zagreb,PBZ Zagreb Indoors,2015-02-06,ATP250,Indoor,Hard,Quarterfinals,3,Granollers M.,Sijsling I.,55.0,100.0,2.0,1.0,825.0,556.0,Completed,1.66,2.4,1.53,2.37
9,Zagreb,PBZ Zagreb Indoors,2015-02-07,ATP250,Indoor,Hard,Semifinals,3,Garcia-Lopez G.,Baghdatis M.,33.0,67.0,2.0,0.0,1155.0,738.0,Completed,2.47,1.63,2.3,1.61
9,Zagreb,PBZ Zagreb Indoors,2015-02-07,ATP250,Indoor,Hard,Semifinals,3,Seppi A.,Granollers M.,40.0,55.0,2.0,0.0,1050.0,825.0,Completed,1.68,2.36,1.61,2.3
9,Zagreb,PBZ Zagreb Indoors,2015-02-08,ATP250,Indoor,Hard,The Final,3,Garcia-Lopez G.,Seppi A.,33.0,40.0,2.0,0.0,1155.0,1050.0,Completed,2.5,1.61,2.5,1.53
10,Memphis,Memphis Open,2015-02-09,ATP250,Indoor,Hard,1st Round,3,Dodig I.,Gabashvili T.,86.0,72.0,2.0,0.0,585.0,675.0,Completed,1.53,2.67,1.44,2.62
10,Memphis,Memphis Open,2015-02-09,ATP250,Indoor,Hard,1st Round,3,Young D.,Mannarino A.,67.0,40.0,2.0,0.0,764.0,1043.0,Completed,2.2,1.74,2.25,1.57
10,Memphis,Memphis Open,2015-02-09,ATP250,Indoor,Hard,1st Round,3,Brown D.,Matosevic M.,93.0,78.0,2.0,0.0,574.0,663.0,Completed,2.33,1.67,2.2,1.61
10,Memphis,Memphis Open,2015-02-10,ATP250,Indoor,Hard,1st Round,3,Donaldson J.,Kozlov S.,180.0,407.0,2.0,0.0,276.0,101.0,Completed,1.45,2.94,1.4,2.75
10,Memphis,Memphis Open,2015-02-10,ATP250,Indoor,Hard,1st Round,3,Karlovic I.,Lacko L.,25.0,91.0,2.0,0.0,1400.0,576.0,Completed,1.28,4.02,1.18,4.5
10,Memphis,Memphis Open,2015-02-10,ATP250,Indoor,Hard,1st Round,3,Tomic B.,Sijsling I.,49.0,89.0,2.0,1.0,907.0,581.0,Completed,1.43,3.01,1.36,3.0
10,Memphis,Memphis Open,2015-02-10,ATP250,Indoor,Hard,1st Round,3,Harrison R.,Jaziri M.,165.0,71.0,2.0,0.0,307.0,699.0,Completed,1.55,2.61,1.5,2.5
10,Memphis,Memphis Open,2015-02-10,ATP250,Indoor,Hard,1st Round,3,Krajicek A.,Kukushkin M.,156.0,58.0,2.0,1.0,325.0,827.0,Completed,3.34,1.37,2.75,1.4
10,Memphis,Memphis Open,2015-02-10,ATP250,Indoor,Hard,1st Round,3,Kudla D.,Kokkinakis T.,131.0,145.0,2.0,0.0,417.0,361.0,Completed,1.81,2.09,1.72,2.0
10,Memphis,Memphis Open,2015-02-10,ATP250,Indoor,Hard,1st Round,3,Groth S.,Lu Y.H.,70.0,55.0,2.0,0.0,703.0,853.0,Completed,1.9,1.99,1.83,1.83
10,Memphis,Memphis Open,2015-02-11,ATP250,Indoor,Hard,1st Round,3,Querrey S.,Becker B.,41.0,39.0,2.0,1.0,1010.0,1053.0,Completed,1.47,2.85,1.5,2.5
10,Memphis,Memphis Open,2015-02-11,ATP250,Indoor,Hard,1st Round,3,Johnson S.,Krajinovic F.,42.0,101.0,2.0,0.0,1003.0,560.0,Completed,,,,
10,Memphis,Memphis Open,2015-02-11,ATP250,Indoor,Hard,2nd Round,3,Krajicek A.,Karlovic I.,156.0,25.0,2.0,1.0,325.0,1400.0,Completed,5.35,1.19,4.5,1.18
10,Memphis,Memphis Open,2015-02-11,ATP250,Indoor,Hard,2nd Round,3,Querrey S.,Donaldson J.,41.0,180.0,2.0,0.0,1010.0,276.0,Completed,1.28,4.14,1.22,4.0
10,Memphis,Memphis Open,2015-02-11,ATP250,Indoor,Hard,2nd Round,3,Nishikori K.,Harrison R.,5.0,165.0,2.0,1.0,5205.0,307.0,Completed,1.07,10.25,1.07,9.0
10,Memphis,Memphis Open,2015-02-12,ATP250,Indoor,Hard,2nd Round,3,Isner J.,Dodig I.,18.0,86.0,2.0,0.0,1765.0,585.0,Completed,1.7,2.29,1.57,2.25
10,Memphis,Memphis Open,2015-02-12,ATP250,Indoor,Hard,2nd Round,3,Tomic B.,Dolgopolov O.,49.0,23.0,2.0,0.0,907.0,1420.0,Completed,1.61,2.48,1.53,2.37
10,Memphis,Memphis Open,2015-02-12,ATP250,Indoor,Hard,2nd Round,3,Young D.,Kudla D.,67.0,131.0,2.0,0.0,764.0,417.0,Completed,1.71,2.27,1.61,2.2
10,Memphis,Memphis Open,2015-02-12,ATP250,Indoor,Hard,2nd Round,3,Johnson S.,Brown D.,42.0,93.0,2.0,1.0,1003.0,574.0,Completed,1.4,3.23,1.36,3.0
10,Memphis,Memphis Open,2015-02-13,ATP250,Indoor,Hard,2nd Round,3,Anderson K.,Groth S.,15.0,70.0,2.0,0.0,2125.0,703.0,Completed,1.47,2.92,1.4,2.75
10,Memphis,Memphis Open,2015-02-13,ATP250,Indoor,Hard,Quarterfinals,3,Young D.,Tomic B.,67.0,49.0,2.0,1.0,764.0,907.0,Completed,2.37,1.67,2.37,1.53
10,Memphis,Memphis Open,2015-02-13,ATP250,Indoor,Hard,Quarterfinals,3,Anderson K.,Johnson S.,15.0,42.0,2.0,0.0,2125.0,1003.0,Completed,1.51,2.79,1.4,2.75
10,Memphis,Memphis Open,2015-02-14,ATP250,Indoor,Hard,Quarterfinals,3,Nishikori K.,Krajicek A.,5.0,156.0,2.0,1.0,5205.0,325.0,Completed,1.05,13.8,1.04,13.0
10,Memphis,Memphis Open,2015-02-14,ATP250,Indoor,Hard,Quarterfinals,3,Querrey S.,Isner J.,41.0,18.0,2.0,0.0,1010.0,1765.0,Completed,2.18,1.78,2.1,1.66
10,Memphis,Memphis Open,2015-02-14,ATP250,Indoor,Hard,Semifinals,3,Anderson K.,Young D.,15.0,67.0,2.0,1.0,2125.0,764.0,Completed,1.53,2.74,1.4,3.0
10,Memphis,Memphis Open,2015-02-15,ATP250,Indoor,Hard,Semifinals,3,Nishikori K.,Querrey S.,5.0,41.0,2.0,1.0,5205.0,1010.0,Completed,1.34,3.67,1.33,3.4
10,Memphis,Memphis Open,2015-02-15,ATP250,Indoor,Hard,The Final,3,Nishikori K.,Anderson K.,5.0,15.0,2.0,0.0,5205.0,2125.0,Completed,1.43,3.1,1.4,3.0
11,Rotterdam,ABN AMRO World Tennis Tournament,2015-02-09,ATP500,Indoor,Hard,1st Round,3,Bolelli S.,Rosol L.,50.0,29.0,2.0,0.0,901.0,1245.0,Completed,1.49,2.8,1.4,2.75
11,Rotterdam,ABN AMRO World Tennis Tournament,2015-02-09,ATP500,Indoor,Hard,1st Round,3,Bautista R.,Zverev A.,16.0,137.0,2.0,0.0,1975.0,395.0,Completed,1.16,5.95,1.11,6.5
11,Rotterdam,ABN AMRO World Tennis Tournament,2015-02-09,ATP500,Indoor,Hard,1st Round,3,Thiem D.,Gulbis E.,47.0,13.0,2.0,0.0,917.0,2420.0,Completed,2.3,1.68,2.37,1.53
11,Rotterdam,ABN AMRO World Tennis Tournament,2015-02-09,ATP500,Indoor,Hard,1st Round,3,Dimitrov G.,Mathieu P.H.,11.0,96.0,2.0,1.0,3465.0,570.0,Completed,1.13,6.85,1.12,6.0
11,Rotterdam,ABN AMRO World Tennis Tournament,2015-02-09,ATP500,Indoor,Hard,1st Round,3,Muller G.,Goffin D.,37.0,20.0,2.0,1.0,1127.0,1659.0,Completed,2.8,1.49,2.62,1.44
11,Rotterdam,ABN AMRO World Tennis Tournament,2015-02-10,ATP500,Indoor,Hard,1st Round,3,Chardy J.,Benneteau J.,34.0,28.0,0.0,0.0,1150.0,1355.0,Retired,1.78,2.14,1.72,2.0
11,Rotterdam,ABN AMRO World Tennis Tournament,2015-02-10,ATP500,Indoor,Hard,1st Round,3,Pospisil V.,Kohlschreiber P.,59.0,22.0,2.0,0.0,785.0,1460.0,Completed,2.27,1.7,2.25,1.57
11,Rotterdam,ABN AMRO World Tennis Tournament,2015-02-10,ATP500,Indoor,Hard,1st Round,3,Stakhovsky S.,Granollers M.,69.0,51.0,2.0,0.0,734.0,895.0,Completed,2.2,1.74,2.25,1.57
11,Rotterdam,ABN AMRO World Tennis Tournament,2015-02-10,ATP500,Indoor,Hard,1st Round,3,Simon G.,Sousa J.,19.0,46.0,2.0,1.0,1755.0,947.0,Completed,1.41,3.14,1.36,3.0
11,Rotterdam,ABN AMRO World Tennis Tournament,2015-02-10,ATP500,Indoor,Hard,1st Round,3,Raonic M.,Kuznetsov An.,6.0,88.0,2.0,1.0,4845.0,583.0,Completed,1.12,7.14,1.1,7.0
11,Rotterdam,ABN AMRO World Tennis Tournament,2015-02-10,ATP500,Indoor,Hard,1st Round,3,Berdych T.,Kamke T.,7.0,99.0,2.0,0.0,4660.0,564.0,Completed,1.05,12.62,1.04,11.0
11,Rotterdam,ABN AMRO World Tennis Tournament,2015-02-10,ATP500,Indoor,Hard,1st Round,3,Monfils G.,Roger-Vasselin E.,21.0,135.0,2.0,0.0,1565.0,400.0,Completed,1.27,4.16,1.22,4.0
11,Rotterdam,ABN AMRO World Tennis Tournament,2015-02-11,ATP500,Indoor,Hard,1st Round,3,Seppi A.,Haase R.,35.0,90.0,2.0,1.0,1145.0,580.0,Completed,1.45,2.94,1.4,2.75
